record_type,case,name,decoder_stage,model_output_list_index,internal_stage_index,encoder_skip_index,upsampling_order,is_final_output,head_type,observed_raw_patch_shape,aligned_patch_shape,upsample_factor_to_final,prompt,threshold,gt_voxels,gt_volume_mm3,pred_voxels,pred_volume_mm3,pred_gt_volume_ratio,dice,iou,precision,recall,cc_count,cc_volume_median_voxels,cc_volume_median_mm3,small_cc_count_fraction,small_cc_voxel_fraction,small_component_max_voxels,lhs,rhs,pairwise_dice,fp_overlap,fp_overlap_dice,fn_overlap,fn_overlap_dice,intersection_voxels,union_voxels,mean_probability,d25_intersection_voxels,d25_union_voxels,majority_vote_voxels,independent_tp_voxels,independent_fp_voxels,independent_fn_recovery,r1_voxels,r1_volume_mm3,r1_tp_voxels,r1_fp_voxels,extra_precision,fn_recovery,merge_added_tp_voxels,merge_added_fp_voxels,merge_dice,merge_recall,merge_precision,delta_dice,delta_recall,delta_precision
independent_vs_final,HEM_PA99,Decoder 2,2,,,3,2,False,,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21648,117065,0.12614134963319484,,,,,,,,,,,,,,
independent_vs_final,HEM_PA99,Decoder 3,3,,,2,3,False,,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16626,76815,0.09687851436629238,,,,,,,,,,,,,,
independent_vs_final,HEM_PA99,Decoder 4,4,,,1,4,False,,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16617,58165,0.09682607200918324,,,,,,,,,,,,,,
independent_vs_final,HEM_PA99,Decoder 5,5,,,0,5,True,,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,
ensemble,HEM_PA99,d2_d5_intersection,,,,,,,,[],[],[],,0.5,1371020,,1108058,,,0.7644172551246875,0.6186694159457753,0.8551222047943339,0.691109538883459,,,,,,,,,,,,,,947525,1531553,0.08128545433282852,1108058,1805551,1400121,,,,,,,,,,,,,,,,,
ensemble,HEM_PA99,d2_d5_union,,,,,,,,[],[],[],,0.5,1371020,,1805551,,,0.776199241257318,0.6342529498468163,0.6827976612125606,0.8992035127131625,,,,,,,,,,,,,,1232826,1943745,0.08128545433282852,1108058,1805551,1400121,,,,,,,,,,,,,,,,,
ensemble,HEM_PA99,d2_d5_majority_vote,,,,,,,,[],[],[],,0.5,1371020,,1400121,,,0.796808967858366,0.6622464318405669,0.7885282771988993,0.8052654228238829,,,,,,,,,,,,,,1104035,1667106,0.08128545433282852,1108058,1805551,1400121,,,,,,,,,,,,,,,,,
ensemble,HEM_PA99,d2_d5_average_probability,,,,,,,,[],[],[],,0.5,1371020,,1479280,,,0.8011268989229204,0.6682332752342012,0.7718119625763885,0.8327566337471372,,,,,,,,,,,,,,1141726,1708574,0.08128545433282852,1108058,1805551,1400121,,,,,,,,,,,,,,,,,
layer,HEP_PA28,Decoder 1,1,4,0,4,1,False,intermediate_segmentation_conv,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,908370,997330.8465239288,3697499,4059612.0608247523,4.070476788092957,0.12310293670966325,0.065588539253109,0.07667290782228744,0.312095291566212,21,74.0,81.24715990485235,0.5238095238095238,9.222450093968923e-05,100,,,,,,,,283498,4322371,,,,,,,,,,,,,,,,,,,,,
layer,HEP_PA28,Decoder 2,2,3,1,3,2,False,intermediate_segmentation_conv,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",liver,0.5,908370,997330.8465239288,287554,315715.48404432315,0.3165604324229114,0.3602737297687813,0.2197157759251969,0.7491810233903893,0.2371610687275009,10,1980.0,2173.9104947514547,0.2,8.694019210304847e-05,100,,,,,,,,215430,980494,,,,,,,,,,,,,,,,,,,,,
layer,HEP_PA28,Decoder 3,3,2,2,2,3,False,intermediate_segmentation_conv,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",liver,0.5,908370,997330.8465239288,448466,492386.3353228313,0.4937041073571342,0.4648756371440616,0.30282604353904535,0.7032417173208225,0.3471933243061748,12,140.5,154.2598103598886,0.5,0.00026311916622441837,100,,,,,,,,315380,1041456,,,,,,,,,,,,,,,,,,,,,
layer,HEP_PA28,Decoder 4,4,1,3,1,4,False,intermediate_segmentation_conv,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",liver,0.5,908370,997330.8465239288,507721,557444.4496493451,0.5589363365148563,0.5142169535714866,0.34609154735447273,0.7171044727320713,0.4008157468872816,14,10.0,10.979345933088156,0.6428571428571429,0.00020483690845956735,100,,,,,,,,364089,1052002,,,,,,,,,,,,,,,,,,,,,
layer,HEP_PA28,Decoder 5,5,0,4,0,5,True,final_mask_einsum,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",liver,0.5,908370,997330.8465239288,542861,596025.8712582169,0.5976210134636767,0.5530118912840203,0.3821813655225881,0.7391836952737441,0.4417517091053205,44,3.0,3.2938037799264466,0.9090909090909091,0.0009173619029549001,100,,,,,,,,401274,1049957,,,,,,,,,,,,,,,,,,,,,
decoder1_extra,HEP_PA28,Decoder 1 extra R1,1,4,0,4,1,False,,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,908370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527559,3873029.056037852,176019,3351540,0.04989824408323149,0.3145439916702163,159504,3337773,0.226645283790589,0.6173453548664091,0.13880169439756762,-0.32636660749343127,0.17559364576108855,-0.6003820008761764
pairwise,HEP_PA28,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 3,0.7405206380261405,0.4456396925699713,0.6165294088982018,0.8393814993348686,0.9126779840271243,63259,141951,,,,,,,,,,,,,,,,,,,,,
pairwise,HEP_PA28,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 4,0.6867234604382132,0.41745174556873876,0.589017223159495,0.7703796979301561,0.8702988390918033,63542,152214,,,,,,,,,,,,,,,,,,,,,
pairwise,HEP_PA28,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 5,0.6511346736270419,0.39667612113924217,0.5680287865388305,0.7174997960530176,0.8355166011686316,60697,153014,,,,,,,,,,,,,,,,,,,,,
pairwise,HEP_PA28,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 4,0.8753308714717937,0.7107758887171561,0.8309398015308003,0.8802591725524429,0.9363168497218342,114968,161750,,,,,,,,,,,,,,,,,,,,,
pairwise,HEP_PA28,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 5,0.8306038269914973,0.6303293624649062,0.7732540147739312,0.8247603945155308,0.9039656899551489,106196,168477,,,,,,,,,,,,,,,,,,,,,
pairwise,HEP_PA28,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 4,Decoder 5,0.9211275274086174,0.7947557860028442,0.8856422608591994,0.9087799626369117,0.9522102918363251,126301,158918,,,,,,,,,,,,,,,,,,,,,
independent_vs_final,HEP_PA28,Decoder 2,2,,,3,2,False,,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771,11427,0.011380488112704498,,,,,,,,,,,,,,
independent_vs_final,HEP_PA28,Decoder 3,3,,,2,3,False,,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9876,26890,0.019475602252827868,,,,,,,,,,,,,,
independent_vs_final,HEP_PA28,Decoder 4,4,,,1,4,False,,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6530,17331,0.01287724612302207,,,,,,,,,,,,,,
independent_vs_final,HEP_PA28,Decoder 5,5,,,0,5,True,,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,
ensemble,HEP_PA28,d2_d5_intersection,,,,,,,,[],[],[],,0.5,908370,,262467,,,0.35056288791693463,0.21253486134685706,0.7819116307954905,0.2259277607142464,,,,,,,,,,,,,,205226,965611,0.05674397200345993,262467,596498,414954,,,,,,,,,,,,,,,,,
ensemble,HEP_PA28,d2_d5_union,,,,,,,,[],[],[],,0.5,908370,,596498,,,0.5537469067054386,0.38288381838064345,0.698506952244601,0.45868753921860034,,,,,,,,,,,,,,416658,1088210,0.05674397200345993,262467,596498,414954,,,,,,,,,,,,,,,,,
ensemble,HEP_PA28,d2_d5_majority_vote,,,,,,,,[],[],[],,0.5,908370,,414954,,,0.46105413337927825,0.2995908715045833,0.7351706454209382,0.33583451677180004,,,,,,,,,,,,,,305062,1018262,0.05674397200345993,262467,596498,414954,,,,,,,,,,,,,,,,,
ensemble,HEP_PA28,d2_d5_average_probability,,,,,,,,[],[],[],,0.5,908370,,446647,,,0.48233195598284007,0.31781123539120026,0.7316381840692986,0.35974767991016876,,,,,,,,,,,,,,326784,1028233,0.05674397200345993,262467,596498,414954,,,,,,,,,,,,,,,,,
layer,ICC_PA18,Decoder 1,1,4,0,4,1,False,intermediate_segmentation_conv,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,999968,1101688.1826076102,8946229,9856270.1688469,8.946515288489232,0.05406770044872427,0.027784985356989072,0.030055568664741312,0.268892604563346,22,37.0,40.76376719703188,0.5909090909090909,2.805651409102092e-05,100,,,,,,,,268884,9677313,,,,,,,,,,,,,,,,,,,,,
layer,ICC_PA18,Decoder 2,2,3,1,3,2,False,intermediate_segmentation_conv,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",liver,0.5,999968,1101688.1826076102,1005516,1107800.5442402894,1.0055481775416812,0.88491256973379,0.7935813333691069,0.8824712883733327,0.8873673957566642,7,625.0,688.5771485985115,0.2857142857142857,3.779154185512712e-05,100,,,,,,,,887339,1118145,,,,,,,,,,,,,,,,,,,,,
layer,ICC_PA18,Decoder 3,3,2,2,2,3,False,intermediate_segmentation_conv,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",liver,0.5,999968,1101688.1826076102,1072970,1182116.1970107919,1.0730043361387565,0.8803871606386684,0.7863317833518895,0.8504375704819334,0.9125232007424238,9,35.0,38.56032032151664,0.7777777777777778,0.0001845345163424886,100,,,,,,,,912494,1160444,,,,,,,,,,,,,,,,,,,,,
layer,ICC_PA18,Decoder 4,4,1,3,1,4,False,intermediate_segmentation_conv,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",liver,0.5,999968,1101688.1826076102,1098207,1209920.3914094807,1.0982421437485999,0.8837508787398572,0.7917147363504158,0.8442233567988549,0.9271616691734136,7,25.0,27.54308594394046,0.7142857142857143,0.00012110649449511795,100,,,,,,,,927132,1171043,,,,,,,,,,,,,,,,,,,,,
layer,ICC_PA18,Decoder 5,5,0,4,0,5,True,final_mask_einsum,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",liver,0.5,999968,1101688.1826076102,1109191,1222021.7216498104,1.1092264952478479,0.8934376213457591,0.807399238018849,0.8494488325274907,0.9422311513968447,10,7.0,7.712064064303329,0.7,2.7046739470478934e-05,100,,,,,,,,942201,1166958,,,,,,,,,,,,,,,,,,,,,
decoder1_extra,ICC_PA18,Decoder 1 extra R1,1,4,0,4,1,False,,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8616967,9493514.506283952,11302,8605665,0.0013115983849073577,0.1292260287015078,7465,8596113,0.1772966143012752,0.9496963902844892,0.09777500113510369,-0.7161410070444839,0.007465238887644499,-0.751673831392387
pairwise,ICC_PA18,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 3,0.940619277685777,0.5879563936425442,0.7405195709358952,0.5930499164079293,0.744546558522361,103174,175479,,,,,,,,,,,,,,,,,,,,,
pairwise,ICC_PA18,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 4,0.931712017218997,0.5521475026293761,0.7114626692295991,0.5099078416047935,0.6754158466557032,102896,186356,,,,,,,,,,,,,,,,,,,,,
pairwise,ICC_PA18,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 5,0.9253187320985838,0.5242888145305267,0.6879126967706642,0.42395373713063245,0.5954599873236461,98085,187082,,,,,,,,,,,,,,,,,,,,,
pairwise,ICC_PA18,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 4,0.9745239563609969,0.816717808219178,0.8991135602064237,0.7599657470330563,0.8636142473956709,149051,182500,,,,,,,,,,,,,,,,,,,,,
pairwise,ICC_PA18,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 5,0.9608117824486827,0.731396787462857,0.8448632835164567,0.61420140702624,0.760997239071612,138332,189134,,,,,,,,,,,,,,,,,,,,,
pairwise,ICC_PA18,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 4,Decoder 5,0.9768079884098835,0.8327478341953182,0.908742401609158,0.7304598995667325,0.8442378812125296,153607,184458,,,,,,,,,,,,,,,,,,,,,
independent_vs_final,ICC_PA18,Decoder 2,2,,,3,2,False,,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7035,20092,0.12178233247355756,,,,,,,,,,,,,,
independent_vs_final,ICC_PA18,Decoder 3,3,,,2,3,False,,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2503,22144,0.04332923641525439,,,,,,,,,,,,,,
independent_vs_final,ICC_PA18,Decoder 4,4,,,1,4,False,,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637,17468,0.045648899890941196,,,,,,,,,,,,,,
independent_vs_final,ICC_PA18,Decoder 5,5,,,0,5,True,,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,
ensemble,ICC_PA18,d2_d5_intersection,,,,,,,,[],[],[],,0.5,999968,,965603,,,0.886817113195097,0.7966499698360177,0.9025976514157474,0.8715788905244968,,,,,,,,,,,,,,871551,1094020,0.054382458329200745,965603,1156262,1059482,,,,,,,,,,,,,,,,,
ensemble,ICC_PA18,d2_d5_union,,,,,,,,[],[],[],,0.5,999968,,1156262,,,0.8822750819717748,0.7893490318961425,0.8226457325415866,0.9512244391820538,,,,,,,,,,,,,,951194,1205036,0.054382458329200745,965603,1156262,1059482,,,,,,,,,,,,,,,,,
ensemble,ICC_PA18,d2_d5_majority_vote,,,,,,,,[],[],[],,0.5,999968,,1059482,,,0.8877039986404137,0.7980825225977183,0.862771618583421,0.9141202518480591,,,,,,,,,,,,,,914091,1145359,0.054382458329200745,965603,1156262,1059482,,,,,,,,,,,,,,,,,
ensemble,ICC_PA18,d2_d5_average_probability,,,,,,,,[],[],[],,0.5,999968,,1078830,,,0.8895352025545532,0.8010476375305835,0.857022885904174,0.9246115875708023,,,,,,,,,,,,,,924582,1154216,0.054382458329200745,965603,1156262,1059482,,,,,,,,,,,,,,,,,
layer,MET_PA13,Decoder 1,1,4,0,4,1,False,intermediate_segmentation_conv,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,228100,904658.9183132164,2211118,8769432.784493128,9.69363437088996,0.05936164787239189,0.030588722420800907,0.03274271205788203,0.3173958790004384,11,10335.0,40989.258749526925,0.18181818181818182,8.005000185426558e-05,100,,,,,,,,72398,2366820,,,,,,,,,,,,,,,,,,,,,
layer,MET_PA13,Decoder 2,2,3,1,3,2,False,intermediate_segmentation_conv,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",liver,0.5,228100,904658.9183132164,157155,623286.5949474508,0.6889741341516878,0.6967592893018909,0.5346359145952836,0.8540294613598041,0.5884042086804033,1,157155.0,623286.5949474508,0.0,0.0,100,,,,,,,,134215,251040,,,,,,,,,,,,,,,,,,,,,
layer,MET_PA13,Decoder 3,3,2,2,2,3,False,intermediate_segmentation_conv,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",liver,0.5,228100,904658.9183132164,210559,835090.2112280251,0.9230995177553705,0.8025960940046825,0.6702801702801703,0.8360269568149544,0.7717360806663744,1,210559.0,835090.2112280251,0.0,0.0,100,,,,,,,,176033,262626,,,,,,,,,,,,,,,,,,,,,
layer,MET_PA13,Decoder 4,4,1,3,1,4,False,intermediate_segmentation_conv,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",liver,0.5,228100,904658.9183132164,222185,881199.6570163174,0.9740683910565542,0.8326948488179708,0.7133480461169667,0.8437788329545198,0.8218982902235862,1,222185.0,881199.6570163174,0.0,0.0,100,,,,,,,,187475,262810,,,,,,,,,,,,,,,,,,,,,
layer,MET_PA13,Decoder 5,5,0,4,0,5,True,final_mask_einsum,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",liver,0.5,228100,904658.9183132164,229174,908918.4697304387,1.0047084612012276,0.8755538254963108,0.778653389863472,0.8735022297468299,0.8776150811047786,3,1.0,3.966062772087753,0.6666666666666666,8.726993463481896e-06,100,,,,,,,,200184,257090,,,,,,,,,,,,,,,,,,,,,
decoder1_extra,MET_PA13,Decoder 1 extra R1,1,4,0,4,1,False,,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,228100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138429,8481143.647652842,16476,2121953,0.00770472155025956,0.35628313511964466,9946,2120537,0.162403193190087,0.9212187637001316,0.08905107818636353,-0.7131506323062238,0.043603682595352966,-0.7844511515604664
pairwise,MET_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 3,0.8274691744127229,0.5208680693396851,0.6849615424772909,0.5259762664017983,0.6893636263977198,19681,37785,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 4,0.7997943797121316,0.47468856316987695,0.6437814397224632,0.4164911541701769,0.5880603672589398,18557,39093,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 5,0.7652855467748991,0.4156807153372226,0.5872520700943578,0.275109398881933,0.43150713048332934,15248,36682,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 4,0.936331872885586,0.720320031804403,0.8374256167311803,0.7009579036224172,0.824191947525137,28990,40246,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 5,0.8976674482015223,0.5838611540571542,0.7372630518294603,0.4771455482298188,0.6460372829226211,23414,40102,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA13,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 4,Decoder 5,0.9330976008011361,0.6911354766771975,0.8173626373626374,0.5737738795003674,0.7291694022555842,26033,37667,,,,,,,,,,,,,,,,,,,,,
independent_vs_final,MET_PA13,Decoder 2,2,,,3,2,False,,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,7692,0.05864020633328557,,,,,,,,,,,,,,
independent_vs_final,MET_PA13,Decoder 3,3,,,2,3,False,,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080,11112,0.07450924201174954,,,,,,,,,,,,,,
independent_vs_final,MET_PA13,Decoder 4,4,,,1,4,False,,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2927,8677,0.10485026508095716,,,,,,,,,,,,,,
independent_vs_final,MET_PA13,Decoder 5,5,,,0,5,True,,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,
ensemble,MET_PA13,d2_d5_intersection,,,,,,,,[],[],[],,0.5,228100,,146580,,,0.7019643429059464,0.5407897225854738,0.8971619593396097,0.5765278386672512,,,,,,,,,,,,,,131506,243174,0.0383380725979805,146580,249851,199821,,,,,,,,,,,,,,,,,
ensemble,MET_PA13,d2_d5_union,,,,,,,,[],[],[],,0.5,228100,,249851,,,0.8543721009057413,0.7457675407357083,0.8171830410924911,0.8951074090311267,,,,,,,,,,,,,,204174,273777,0.0383380725979805,146580,249851,199821,,,,,,,,,,,,,,,,,
ensemble,MET_PA13,d2_d5_majority_vote,,,,,,,,[],[],[],,0.5,228100,,199821,,,0.8110609201231068,0.6821719748728311,0.8684522647769753,0.760784743533538,,,,,,,,,,,,,,173535,254386,0.0383380725979805,146580,249851,199821,,,,,,,,,,,,,,,,,
ensemble,MET_PA13,d2_d5_average_probability,,,,,,,,[],[],[],,0.5,228100,,209738,,,0.8248575957317547,0.7019213950035178,0.8609646320647665,0.7916571679088119,,,,,,,,,,,,,,180577,257261,0.0383380725979805,146580,249851,199821,,,,,,,,,,,,,,,,,
layer,MET_PA19,Decoder 1,1,4,0,4,1,False,intermediate_segmentation_conv,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,234763,931085.2878703212,2150911,8530652.562875923,9.162052793668508,0.059109501130498135,0.030454835635975994,0.032780528808490916,0.3003369355477652,10,936.5,3714.219753924408,0.1,4.649192830386753e-06,100,,,,,,,,70508,2315166,,,,,,,,,,,,,,,,,,,,,
layer,MET_PA19,Decoder 2,2,3,1,3,2,False,intermediate_segmentation_conv,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",liver,0.5,234763,931085.2878703212,152087,603186.9083983998,0.6478320689376095,0.7412330360604885,0.5888564422922904,0.9427038471401238,0.6107137836882303,1,152087.0,603186.9083983998,0.0,0.0,100,,,,,,,,143373,243477,,,,,,,,,,,,,,,,,,,,,
layer,MET_PA19,Decoder 3,3,2,2,2,3,False,intermediate_segmentation_conv,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",liver,0.5,234763,931085.2878703212,211953,840619.348108425,0.9028381814851574,0.8397415807806302,0.7237539214286541,0.8849273187923737,0.7989461712450429,2,105976.5,420309.6740542125,0.5,1.4154081329351318e-05,100,,,,,,,,187563,259153,,,,,,,,,,,,,,,,,,,,,
layer,MET_PA19,Decoder 4,4,1,3,1,4,False,intermediate_segmentation_conv,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",liver,0.5,234763,931085.2878703212,226205,897143.7046838982,0.9635462146931161,0.8772713073358671,0.781374265277021,0.8938661833292809,0.8612813773891116,3,5.0,19.83032436692156,0.6666666666666666,3.536615017351518e-05,100,,,,,,,,202197,258771,,,,,,,,,,,,,,,,,,,,,
layer,MET_PA19,Decoder 5,5,0,4,0,5,True,final_mask_einsum,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",liver,0.5,234763,931085.2878703212,232422,921800.7300017285,0.9900282412475561,0.9130087652642958,0.8399412397159657,0.9176067670014026,0.9084566136912546,7,1.0,3.966064873384312,0.7142857142857143,2.1512593472218638e-05,100,,,,,,,,213272,253913,,,,,,,,,,,,,,,,,,,,,
decoder1_extra,MET_PA19,Decoder 1 extra R1,1,4,0,4,1,False,,"[12, 12, 12]","[192, 192, 192]","[16.0, 16.0, 16.0]",liver,0.5,234763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084838,8268602.758496802,9982,2074856,0.00478790198566987,0.2334930901307524,5018,2073996,0.17146342450059873,0.9298313618415167,0.09443912788413783,-0.741545340763697,0.02137474815026208,-0.8231676391172649
pairwise,MET_PA19,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 3,0.8096198219975826,0.27868979103093977,0.4358989850169164,0.4648402405639936,0.6346633956273902,7215,25889,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA19,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 4,0.789908324786144,0.2708559888146652,0.42625756371859913,0.3425467621224101,0.5102939752815515,6974,25748,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA19,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 2,Decoder 5,0.7654541246108674,0.19393264204301996,0.3248636233132357,0.22527597772639943,0.3677146729741941,4526,23338,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA19,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 4,0.9304588755654353,0.6236580783682233,0.7682135625439068,0.6111414086327739,0.7586440337988617,18590,29808,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA19,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 3,Decoder 5,0.8902345991561181,0.4194894532650866,0.5910427193385392,0.37847925989845677,0.5491257952279047,12867,30673,,,,,,,,,,,,,,,,,,,,,
pairwise,MET_PA19,,,,,,,,,[],[],[],,0.5,,,,,,,,,,,,,,,,Decoder 4,Decoder 5,0.9341403798729687,0.5176172726633378,0.682144677695908,0.5325754139260603,0.6950071221118449,14720,28438,,,,,,,,,,,,,,,,,,,,,
independent_vs_final,MET_PA19,Decoder 2,2,,,3,2,False,,"[24, 24, 24]","[192, 192, 192]","[8.0, 8.0, 8.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737,4188,0.03429342515471593,,,,,,,,,,,,,,
independent_vs_final,MET_PA19,Decoder 3,3,,,2,3,False,,"[48, 48, 48]","[192, 192, 192]","[4.0, 4.0, 4.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631,11523,0.12242334000279187,,,,,,,,,,,,,,
independent_vs_final,MET_PA19,Decoder 4,4,,,1,4,False,,"[96, 96, 96]","[192, 192, 192]","[2.0, 2.0, 2.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706,9288,0.12591317295612117,,,,,,,,,,,,,,
independent_vs_final,MET_PA19,Decoder 5,5,,,0,5,True,,"[192, 192, 192]","[192, 192, 192]","[1.0, 1.0, 1.0]",,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,
ensemble,MET_PA19,d2_d5_intersection,,,,,,,,[],[],[],,0.5,234763,,143883,,,0.7370525504032791,0.5835971644256708,0.9698227031685467,0.594390938946938,,,,,,,,,,,,,,139541,239105,0.038883619010448456,143883,251823,201181,,,,,,,,,,,,,,,,,
